title_class,body_class
-0.4939,0.9775
0.6808,0.9598
0.6808,0.0516
0.0,0.0356
-0.6486,0.9413
-0.5809,0.9168
0.0,0.4585
0.4404,0.7236
-0.3612,0.9898
-0.6597,-0.9337
-0.4767,0.9731
-0.7876,-0.0216
0.0,-0.4268
0.4215,-0.0387
0.0,0.4501
0.0,-0.8271
0.0,0.9509
0.2846,0.9906
0.296,0.6124
-0.6124,-0.9485
0.7184,0.743
-0.6249,0.4215
-0.25,0.2263
0.1779,0.6908
0.0,-0.2846
-0.25,0.8218
-0.2263,0.9741
0.5574,0.9878
0.0,0.7773
-0.2263,0.9935
-0.6486,0.4939
0.25,0.9868
-0.6369,0.5251
0.2023,0.9953
-0.6705,-0.5025
0.0,0.993
0.0,0.993
0.0,0.0772
0.7351,0.9785
0.1027,-0.8926
0.7615,0.9988
-0.128,-0.6661
0.296,0.7628
0.128,-0.8657
0.2023,0.952
0.2732,0.966
-0.1027,0.0997
0.0,-0.4019
0.7034,0.9923
-0.4208,0.9747
0.296,0.7003
0.1779,0.6444
0.0258,0.9719
0.2723,-0.687
0.0,-0.128
0.0,0.976
0.3612,0.9975
0.5859,0.2263
0.8126,0.0
-0.4588,0.484
0.2263,0.9841
0.2263,0.4472
0.4118,0.6705
-0.2846,0.9839
0.7506,0.4215
-0.4767,0.3182
0.4404,0.7236
0.2023,-0.4461
0.4588,0.9714
0.0,0.5994
-0.25,0.679
0.4404,0.9825
0.4588,-0.8885
0.296,0.9429
0.5106,0.8934
0.2023,0.9413
-0.296,0.4215
0.4215,0.9883
0.4588,-0.8519
-0.5106,-0.1689
-0.0258,-0.9217
-0.4404,-0.9818
-0.5267,0.8858
-0.2263,0.9935
-0.6486,0.4939
0.25,0.9868
-0.6705,-0.5025
0.7351,0.9785
0.7615,0.9988
-0.4588,0.7365
0.0,0.0
0.128,-0.8657
0.25,-0.8054
-0.1027,0.0997
0.0,-0.4019
-0.2732,-0.946
-0.4767,0.9816
-0.5423,-0.3802
0.1779,0.9975
0.6597,0.2144
0.0,0.8807
0.3182,0.9293
0.3182,0.4749
0.4404,0.6872
0.8225,0.6853
0.7003,0.9744
0.5927,0.9941
-0.2732,-0.9232
0.128,0.8876
0.7579,0.9825
-0.4588,0.8244
0.2023,0.0
0.296,0.9787
0.0,0.9246
0.0,-0.128
0.4019,0.9666
0.5994,0.9674
0.4939,0.8958
0.7506,0.9758
0.6908,-0.3544
0.0,-0.538
-0.7096,-0.9855
0.0,0.7351
-0.6705,-0.8462
-0.9477,-0.9767
-0.9595,-0.938
0.0,0.0
-0.4588,-0.9153
-0.8519,0.985
-0.6249,-0.998
0.296,-0.7351
-0.7783,0.0
-0.0258,0.8952
0.4404,0.9825
0.1779,0.9807
0.0258,-0.9339
0.0,0.9299
-0.34,-0.8837
0.0,0.7184
0.3818,0.9858
0.1779,-0.8443
0.3182,0.9368
0.5267,0.6491
-0.4588,0.7365
0.4404,0.8689
-0.5994,-0.9861
0.0,0.8274
0.0,0.8274
-0.4404,0.7645
-0.25,0.8591
0.3182,0.0745
0.0,0.9939
0.4019,-0.4215
-0.4019,0.9898
0.7096,0.9871
0.5106,-0.871
-0.714,-0.8064
0.1027,-0.0644
0.0387,0.837
-0.6369,0.8807
-0.7717,-0.1655
0.5859,0.9966
-0.6705,-0.936
-0.024,0.6543
-0.25,0.8591
-0.2732,-0.5927
0.0,0.0577
-0.6249,-0.9982
-0.8374,-0.9679
-0.7506,-0.987
-0.875,0.9664
-0.8932,0.9122
-0.024,0.6543
0.2732,-0.7512
0.4019,-0.7646
0.25,0.949
0.765,0.9952
0.5267,-0.9805
0.3182,-0.7906
0.1531,-0.1779
0.6908,0.8957
0.6369,0.878
-0.9231,-0.8839
0.0,-0.9726
0.0516,-0.9937
-0.4215,-0.9942
0.7096,0.9601
0.0,0.836
0.0,0.5267
-0.0258,0.5346
0.0,-0.3634
-0.0258,0.8032
0.7269,0.9803
-0.2263,-0.3724
-0.2263,-0.9036
-0.1027,0.9927
0.0,0.9552
0.0,0.0577
-0.4588,0.9952
0.0,0.9915
0.0,-0.7648
0.7906,0.9188
0.296,0.8269
-0.7184,0.9621
0.2023,0.948
-0.6486,0.9971
-0.5719,0.8837
0.6705,-0.9511
-0.5739,-0.9873
-0.8674,0.8621
0.743,-0.7856
0.5267,0.9209
0.5129,0.9955
-0.2263,-0.9854
-0.3818,0.8122
-0.7391,0.9924
0.7351,0.2342
-0.0772,0.982
0.2732,0.9485
0.8689,0.9975
-0.5267,-0.8944
0.1779,0.7306
-0.4497,0.8625
-0.5719,-0.991
-0.3818,-0.9589
0.6908,0.9766
0.5267,0.9948
0.6344,0.9231
0.3818,0.987
0.7579,0.7007
0.4939,0.9774
0.0,-0.9943
0.4767,0.1972
-0.3182,0.7515
0.1027,-0.9515
-0.2023,0.847
-0.5423,-0.872
-0.128,-0.9455
0.1779,0.9791
0.1779,0.9791
0.4215,0.3716
0.4939,0.6808
-0.4404,0.9907
0.0,-0.9469
-0.4404,-0.8858
-0.7269,0.9925
0.0,0.9975
0.7351,-0.8937
-0.34,-0.2183
0.0,0.9933
-0.2263,-0.6555
0.0,0.1027
-0.6486,-0.1352
0.7506,0.8651
-0.2263,-0.9854
-0.8225,-0.789
-0.25,0.9906
0.8689,0.9975
-0.7684,-0.9849
-0.3071,0.9901
0.3818,-0.9821
0.296,-0.4684
0.2023,0.7721
0.743,0.9794
0.2732,0.9559
0.3818,-0.9769
-0.5267,-0.7391
-0.0258,-0.9811
0.0772,-0.9839
-0.2732,-0.8074
-0.7003,0.6356
0.5106,0.9981
0.0772,0.9062
0.4019,0.9901
0.4939,0.9774
0.2449,-0.4051
0.4767,0.1972
0.5574,0.9824
0.1655,0.9974
0.347,-0.0772
-0.8402,0.9841
0.4767,0.9826
0.5719,-0.4443
0.7003,0.9728
0.0,0.9021
-0.9201,0.9367
-0.3182,-0.9958
0.0,0.9769
-0.4019,0.6967
-0.5106,-0.9198
0.0,0.9805
-0.6705,-0.5994
0.0772,0.8635
-0.7887,0.3252
-0.8402,-0.8442
-0.6486,0.7096
-0.0258,0.9529
0.0,0.8362
0.3818,0.882
0.3818,0.9945
0.296,0.0
-0.743,0.2617
-0.6808,0.9349
-0.8402,-0.9988
0.2846,-0.128
0.0258,-0.5994
-0.2732,0.6369
-0.8271,-0.34
-0.5423,0.8555
0.4019,0.9901
0.5574,-0.9873
0.1027,0.9769
0.6914,0.6369
0.4966,-0.9424
0.0,0.9471
0.6808,0.9725
-0.6705,0.7494
-0.3182,0.9427
0.4588,0.9926
0.4767,0.9792
-0.34,0.8166
-0.4215,-0.9676
0.296,0.9931
0.0516,0.9512
0.0,0.9521
0.0258,0.9659
-0.4939,0.7184
-0.0772,0.9912
-0.0258,-0.1522
-0.4215,0.9947
0.1531,-0.8519
0.7615,0.9655
-0.5106,-0.7951
0.5574,0.99
0.128,0.9904
0.0,0.9243
0.7351,-0.9986
0.7351,-0.9971
0.2023,-0.3612
0.0258,0.6705
0.5574,0.9671
-0.743,-0.9648
-0.6705,0.3265
-0.3182,0.9226
0.0,0.9186
-0.7845,0.7131
0.0,0.9477
-0.5423,0.9741
0.0,-0.235
0.4966,-0.9424
0.6249,0.9871
-0.3919,-0.2122
0.296,0.9953
0.0,0.0523
0.34,0.9411
-0.4939,-0.9695
0.6369,0.9685
0.0,0.9789
-0.128,0.8961
0.1779,-0.3851
-0.8625,-0.3944
0.6597,0.9569
0.0,0.9186
0.7845,-0.2593
0.0,0.9761
0.0,0.765
0.4215,0.9937
-0.7845,0.0516
-0.4588,-0.765
-0.4588,0.6124
0.0,0.4588
0.6597,-0.4939
0.0,0.0772
0.34,0.9442
0.0,0.0498
0.5574,0.9325
0.7845,0.9603
-0.7184,0.853
-0.7184,0.853
0.5994,0.9841
0.0,0.505
-0.1311,0.9742
-0.296,0.128
0.8047,0.9744
-0.3818,0.9761
-0.1531,-0.7184
-0.25,0.5916
-0.743,0.9826
0.3182,0.968
-0.1779,0.6486
0.1082,0.5187
0.4767,0.4767
0.0258,0.3182
0.5719,0.9895
0.3612,-0.7717
0.0,0.8385
-0.8689,0.9111
-0.8381,0.8074
0.0,0.9895
0.4767,0.9741
0.2238,0.0
-0.7269,-0.9743
-0.5994,0.87
-0.0613,-0.0516
0.4522,0.9129
0.2882,-0.9863
-0.6369,-0.0941
-0.3612,0.9812
-0.4215,-0.7717
0.2263,0.9973
0.0,0.3652
-0.4215,0.9992
0.5859,0.7587
0.3818,0.9247
0.4767,-0.9274
-0.4215,-0.8963
-0.3919,0.9629
-0.4215,-0.9026
0.4767,0.9672
0.0,0.9856
0.25,0.9801
0.4404,0.7269
-0.4215,0.909
-0.4939,-0.5267
0.8176,0.9899
0.6808,-0.4019
0.5106,0.9847
0.296,0.9538
0.7906,0.9918
0.0,0.913
-0.4215,0.9469
-0.5574,-0.705
-0.0772,-0.762
0.25,0.8832
0.25,0.9972
-0.3415,0.9879
0.4767,0.8299
0.2732,0.8065
0.7584,0.9122
-0.2263,-0.9408
-0.5267,0.2263
-0.5423,0.121
-0.4588,0.945
-0.7951,-0.2516
-0.1779,0.7876
-0.6815,-0.9514
-0.1531,0.2263
0.0,0.9931
0.0,0.3408
-0.6652,-0.9775
0.0,0.9242
-0.4019,-0.7709
-0.3612,0.9186
0.3182,0.0
0.4939,0.7404
0.2023,0.7717
-0.891,-0.9878
-0.2263,-0.9268
0.296,-0.8658
0.3182,0.2927
-0.3612,0.8558
0.4215,0.4019
-0.5719,0.9161
-0.0516,0.9862
-0.7269,0.9657
0.296,0.9538
0.3182,0.4939
0.7906,0.9918
0.6486,0.9868
0.0258,0.9575
0.2732,0.8556
-0.0772,0.9879
-0.4215,0.9469
0.1531,0.5106
0.1531,0.5106
0.1531,0.5106
0.2732,0.8556
-0.34,-0.296
0.0,0.4098
-0.5994,0.7947
0.4404,0.5414
0.8934,0.9663
-0.2023,0.8387
0.25,0.9972
0.5719,-0.3462
0.3818,-0.9034
0.5118,0.6283
-0.5106,0.4443
-0.5423,0.121
-0.6486,-0.9732
-0.5106,0.8064
-0.1779,0.9818
-0.1531,0.2263
-0.0516,0.9022
0.2732,0.9939
-0.8176,-0.9929
-0.3291,0.9975
0.0,-0.25
0.0129,0.2732
0.1531,0.9861
-0.6249,-0.7447
0.1531,0.7845
-0.5106,0.296
-0.5106,0.9657
-0.4588,0.9912
0.017,-0.8362
0.7351,0.9325
0.2023,0.9878
0.0,0.9976
-0.34,0.4336
0.2023,0.9865
0.5994,0.9769
-0.5423,0.889
-0.5423,0.889
-0.5719,0.5319
0.765,0.9881
0.3182,-0.5509
-0.34,0.9874
0.8555,0.9967
0.5423,0.296
0.4299,0.0772
0.0,0.9042
-0.6486,0.4159
-0.2023,0.9503
-0.128,0.2732
0.2263,0.9287
0.4215,-0.2732
0.3182,0.7713
-0.34,0.9231
0.5719,-0.9887
-0.0258,0.7912
0.4019,-0.296
0.3182,0.8225
0.0,0.987
0.34,0.9732
0.34,0.9878
0.34,0.9846
-0.2023,0.6341
0.1531,-0.9961
-0.6369,-0.5413
0.6249,0.9858
0.5267,0.9628
-0.0,-0.4019
0.2484,0.9423
0.296,0.9903
-0.6705,0.8954
0.3818,-0.4316
-0.6705,0.8954
0.0,0.9744
-0.34,0.9865
0.1779,0.7346
0.2144,-0.0994
0.0258,0.8399
0.5423,0.943
0.3818,0.6059
0.0258,-0.9226
0.7579,0.9893
0.7579,0.9893
0.3818,-0.8111
-0.4215,0.1371
-0.7906,0.9512
0.204,0.9952
-0.3612,0.936
0.0,0.1779
0.4404,0.9852
-0.5574,0.4238
0.0,0.9216
0.1779,0.95
0.7964,0.9943
0.6597,0.9062
0.296,0.991
0.34,-0.9831
0.4256,0.644
-0.4322,0.2361
0.7269,0.946
0.7269,0.946
0.5267,0.9332
0.5267,0.7602
0.5267,0.9332
0.1027,0.9001
0.0,0.1027
-0.2023,0.9503
-0.3818,0.8625
0.1027,0.9735
-0.4939,0.938
0.1027,0.8765
0.2144,-0.4767
0.2144,-0.4767
0.2144,-0.4767
-0.2263,0.0
0.7845,0.9201
0.0,-0.25
-0.296,-0.9885
0.6808,0.7717
-0.3182,0.9858
0.8779,0.9953
-0.2263,0.9064
0.2023,0.0021
0.6249,0.9858
0.7003,-0.8763
-0.0516,0.2263
0.5764,0.9779
0.4019,0.9153
0.0,0.9578
-0.3818,0.7351
0.8316,0.7744
0.5574,0.979
-0.6249,0.1551
0.0,-0.4588
0.1779,0.9956
0.1779,0.9956
0.0,0.9371
0.4939,0.9787
0.0,0.9072
0.7506,0.9978
-0.4588,0.1779
0.3818,0.9217
-0.3182,0.9858
0.5423,0.8687
0.0,-0.1796
-0.8847,0.6575
0.2484,-0.9903
0.5574,0.9893
0.5106,0.9835
0.91,-0.9359
0.8625,-0.6918
-0.5267,0.9796
-0.8847,0.6575
0.3182,-0.1937
0.3182,0.9397
-0.128,0.5859
0.4939,0.5574
0.4939,0.5574
0.9382,0.9986
0.0,0.6739
0.0,0.6739
0.7579,0.8442
-0.296,0.1406
-0.1458,0.986
0.25,0.9595
0.1779,0.8225
0.3818,0.9957
0.4215,-0.9052
-0.128,-0.9325
-0.1027,0.5859
0.4767,0.9432
-0.128,-0.687
0.6705,0.6597
0.296,0.9694
0.0258,-0.2263
0.0,0.9977
0.296,0.9805
0.296,0.0
0.0,-0.8316
0.1027,0.9956
0.0,-0.1885
-0.128,0.9275
0.7003,0.7178
-0.2732,0.3415
0.4215,0.8384
0.0,0.8765
0.34,0.802
0.5574,0.9785
0.0,0.0772
0.0,-0.9908
-0.5574,0.8126
-0.6956,0.6623
-0.6956,0.6623
-0.3612,0.0
0.0,0.9812
0.5267,0.9538
0.1027,0.9862
0.0,0.9947
0.4939,0.9748
0.296,0.9777
0.7184,0.9712
0.3612,0.9649
0.3818,0.4588
-0.2263,0.5859
-0.2263,-0.5574
-0.4019,-0.872
-0.296,-0.9882
0.2023,0.9413
0.4939,0.8196
0.0,-0.1796
0.1027,0.9664
0.4939,0.7351
-0.4588,0.9153
-0.4497,0.9956
0.5423,0.8935
0.5859,0.8255
0.6597,0.9942
0.34,0.8814
0.0,0.7984
0.6481,0.3111
0.5719,0.0228
0.8074,0.7778
0.0,0.34
-0.5574,0.323
-0.1531,0.1116
0.3818,0.9981
0.7501,0.9678
-0.128,0.5859
0.3818,0.9861
0.7579,0.9416
0.7579,0.994
0.891,0.9379
0.6808,0.3818
-0.2263,0.9965
0.8176,0.9709
0.2732,0.4019
-0.128,0.0933
0.2263,0.9844
-0.25,0.9477
0.0,0.6621
0.0,0.7882
-0.7783,-0.5106
0.6597,0.7845
0.7269,0.9761
-0.2263,-0.965
0.7906,0.9931
0.6597,-0.9381
-0.3818,0.9732
-0.4588,-0.3818
-0.2023,0.9647
-0.2263,0.9329
0.2263,0.6486
-0.8381,0.8625
0.0258,-0.8439
0.0258,-0.8439
0.296,0.6705
0.296,0.9451
0.296,0.6705
0.4767,0.8402
-0.6249,0.9844
0.0,0.9705
0.2023,0.7003
0.4576,0.9776
-0.128,0.9275
-0.2263,0.9964
-0.128,0.9275
0.4215,0.8384
0.0,-0.9382
-0.7579,0.6877
0.3071,0.3247
0.0,0.9983
0.4404,0.8151
0.4404,0.8151
0.7184,0.9858
-0.6249,-0.7845
-0.5267,-0.9791
0.1027,0.9877
0.1779,-0.9177
0.5994,0.9842
0.4019,0.9681
0.0,0.296
-0.5106,-0.8082
-0.0516,-0.205
0.0,0.5642
0.128,0.8934
0.4019,-0.3182
0.0,0.791
0.0,0.2486
0.0,0.9826
-0.5667,0.4767
-0.5667,0.4767
0.25,0.0
-0.1027,0.9144
0.296,-0.7845
0.0,0.7579
0.7506,0.8942
-0.286,-0.8636
0.4404,-0.2653
-0.2732,0.0167
0.0,-0.976
-0.4404,0.9823
0.0,0.7772
0.743,0.0294
0.1779,0.296
0.7184,0.9555
-0.4939,0.4215
0.4588,0.9853
-0.3182,0.9062
-0.3182,0.296
0.0,-0.9625
0.0,-0.9625
0.0,-0.9625
0.0,-0.9625
0.5719,0.9702
0.0,0.0
-0.296,0.8074
-0.8316,-0.5813
-0.9081,-0.9203
0.2023,0.8225
-0.5267,0.4021
0.0,0.5423
-0.5267,-0.7715
0.4404,0.9516
-0.25,0.91
0.2263,0.9871
0.296,0.9645
-0.2263,0.8107
0.4939,-0.2501
-0.1027,0.9144
0.3818,0.968
0.5423,-0.8284
0.0,-0.3053
-0.4019,0.9742
0.4215,0.9601
0.0,0.9413
0.5859,0.9169
-0.6808,0.8622
-0.296,0.9818
0.34,0.9294
-0.4588,-0.9896
0.0,0.3818
0.0,0.7506
-0.25,0.8442
0.0772,0.4588
0.2732,0.9382
-0.5267,-0.3391
-0.5859,0.9326
-0.7184,0.9859
0.0,0.3826
0.0,0.962
0.0,0.9887
0.0258,0.9075
0.3612,0.8692
-0.5267,-0.5118
-0.296,0.8138
0.7351,0.9062
-0.128,0.9604
-0.5719,-0.9841
0.296,0.9645
0.0516,0.9779
0.7964,0.5267
0.0,0.5198
0.3182,0.1779
-0.4588,-0.9697
-0.2263,0.975
0.7783,0.9382
0.0,0.0757
0.8519,0.9869
0.0772,0.4215
0.4404,-0.3612
-0.1531,-0.9439
-0.5423,-0.2035
-0.1779,-0.802
0.0,-0.9515
-0.2732,0.742
-0.2732,0.9854
-0.8402,-0.9676
0.6249,0.9169
-0.765,-0.3442
-0.9231,-0.9902
0.0,-0.9921
0.4767,0.0
-0.1779,0.8832
-0.0772,-0.6369
0.4939,0.5574
0.2732,0.6486
0.0,-0.2732
0.6956,-0.265
0.5267,0.9291
0.5267,-0.9871
0.0,-0.8176
-0.2263,-0.765
0.8689,0.802
-0.1027,0.743
0.0,0.9201
-0.7845,-0.6369
0.8519,0.9869
-0.4588,-0.8777
-0.2732,0.742
-0.5106,0.6655
0.6956,-0.265
0.5267,0.4404
0.3182,0.9784
0.3182,0.9234
-0.5267,-0.128
0.4767,0.8268
0.25,0.3871
0.0258,-0.9803
0.7783,0.9081
0.3612,0.688
-0.5106,0.0
-0.7783,-0.988
-0.2732,0.742
-0.7096,-0.7468
0.0,0.7935
0.0,0.5994
-0.4939,-0.9893
-0.4404,-0.9806
0.6808,0.9727
0.2617,0.977
-0.8126,0.4859
-0.5106,0.6655
0.2023,0.7783
-0.4019,-0.978
-0.296,-0.6597
0.4767,0.9884
-0.5423,-0.4588
0.2732,0.6486
0.0,-0.2732
0.2732,-0.9274
0.5267,0.4404
-0.6808,0.9557
-0.7579,0.9863
-0.6705,-0.9917
-0.6705,0.0
-0.765,-0.9928
0.3818,0.7702
0.5423,-0.9042
0.0,0.9349
-0.1531,0.9902
-0.5719,-0.8712
0.0258,0.9681
-0.9136,-0.0516
0.2716,0.5023
0.8869,0.9661
0.7096,-0.1027
-0.5267,0.2247
0.5994,0.9758
0.5255,0.9985
0.5719,0.9842
0.3182,0.9234
0.0772,0.1027
0.0258,-0.9803
0.0772,0.9872
-0.743,0.9865
-0.7579,-0.6708
-0.9081,0.0704
0.3612,0.688
0.0,0.8361
0.5574,0.6249
-0.2263,-0.9668
-0.7783,-0.988
-0.8399,0.4576
0.0,0.0
0.0,-0.296
0.0,0.4215
0.0,0.296
0.0,-0.5267
0.7391,0.9766
0.4767,0.9517
0.0,0.296
-0.5267,0.4215
0.296,-0.3219
0.6705,-0.9701
0.4215,0.9706
0.6808,0.9727
0.0,0.9758
0.4404,0.5719
-0.5719,-0.9808
0.0,0.9912
-0.2617,-0.9793
-0.5267,-0.9882
0.0,0.3818
0.7845,0.9691
0.2732,0.7684
0.4767,0.9517
0.7269,0.9398
0.4215,0.2732
0.0,-0.079
-0.5423,-0.765
-0.296,-0.905
0.6705,-0.997
-0.128,0.6757
-0.802,-0.8271
-0.0516,0.8582
0.5423,-0.7525
-0.3818,-0.6993
-0.6597,-0.9325
-0.6249,-0.9612
0.3182,0.0516
-0.4404,-0.316
-0.7964,-0.6124
-0.7171,0.9498
-0.6705,-0.5466
-0.2732,0.3818
0.2023,0.992
0.2732,0.9892
0.6369,0.8945
-0.5106,0.9873
0.0,0.2732
-0.7269,-0.9705
-0.4767,0.3818
0.765,0.9869
0.4767,0.9971
0.4215,0.2732
0.6369,0.296
0.4215,0.0
0.0,0.3612
-0.7943,-0.4142
0.0,0.9524
0.5994,-0.3612
0.0,0.5574
0.0,0.791
0.5574,-0.4796
0.5574,-0.6816
-0.7635,-0.9956
-0.5106,0.7601
-0.5267,0.4215
0.0258,0.9867
0.0,0.743
-0.5994,-0.9643
-0.1027,0.9497
0.0,-0.2006
0.4588,0.9269
0.4404,-0.7939
0.0,0.7634
0.0,0.8007
0.4588,-0.296
-0.6808,-0.4588
0.2732,0.6486
0.0,-0.2732
-0.6908,-0.9112
0.5267,0.4404
-0.1531,-0.9929
-0.0516,0.8582
0.2716,0.9641
-0.6908,0.9441
-0.5719,0.4576
-0.2732,0.9403
-0.7171,0.9498
0.7003,0.9794
-0.2023,-0.476
0.6908,0.9906
0.2023,0.992
0.3182,0.9136
-0.743,-0.9896
0.4599,-0.8834
0.5277,-0.9786
0.0,0.9452
0.5106,0.9294
-0.5423,-0.9921
-0.5859,-0.9628
0.0,0.9259
-0.1027,0.2601
0.0,0.9682
0.0,0.1531
0.3182,0.6486
0.6369,0.6369
-0.5106,0.7077
0.296,-0.4404
0.7845,0.2263
-0.4118,0.9743
0.5574,-0.6816
-0.7635,-0.9956
-0.7269,-0.9208
0.1779,-0.5994
0.0,0.9539
-0.6908,-0.9112
0.7003,0.9794
0.3612,0.8442
-0.5574,0.8553
-0.743,-0.9896
-0.5859,-0.9628
-0.2235,0.9807
-0.6908,0.9441
0.2732,0.9726
0.0,0.926
0.34,-0.0189
0.0,0.743
0.0,0.998
0.3612,0.9811
0.5517,0.9524
0.6908,-0.5994
0.2304,0.7255
0.6124,0.5994
0.3612,0.688
0.5334,-0.5262
0.1531,0.9795
0.4767,0.9967
0.0,0.891
0.5719,0.9872
0.0,0.9941
0.5478,0.9862
0.7783,0.9945
0.0,-0.9584
0.8294,0.274
0.4019,0.8442
0.0,0.9769
0.0,0.9926
0.2716,0.9798
0.0,0.7351
0.8176,0.9885
0.3612,0.6374
0.0258,0.4215
-0.431,-0.8954
-0.4019,-0.7377
0.0,0.3919
0.4215,0.9841
-0.2263,-0.9475
-0.1779,0.9812
0.0,-0.9636
0.3182,0.6597
0.0,0.4404
0.3818,0.3818
0.0,0.9686
0.0,0.9912
-0.2617,-0.9793
-0.5267,-0.9882
0.0,0.3818
0.7845,0.9691
0.2732,0.7684
0.8567,0.9346
0.6808,0.0454
-0.25,-0.3919
-0.2732,-0.7717
-0.802,-0.8271
0.3612,0.9539
0.3182,0.9542
0.0,0.4939
-0.4215,-0.6715
-0.4588,0.6881
-0.6908,-0.7269
0.2732,0.6361
-0.4404,-0.316
0.0,0.0
-0.2732,-0.9944
0.2732,0.9892
0.2023,0.6478
0.5859,0.7841
-0.7269,-0.9705
-0.128,0.0
0.296,0.802
0.6249,0.9577
0.3182,0.6486
-0.8176,0.7094
0.2023,0.606
-0.2732,-0.1483
-0.7579,-0.8998
0.1027,0.3144
0.5267,-0.7351
-0.3818,0.9267
0.0,0.9537
0.0,-0.8489
-0.25,0.743
0.1531,0.8931
0.1027,0.7506
0.5719,0.9872
0.4215,0.6655
0.7061,0.9965
0.8294,0.274
0.0,0.0
0.25,0.9079
-0.0516,0.9842
0.7096,0.9816
0.743,0.765
-0.7579,-0.7611
0.5994,0.8402
0.34,0.128
0.6486,-0.834
0.0,0.5346
0.0,0.5182
0.0,-0.8658
-0.7003,-0.9612
-0.7003,-0.5994
-0.7003,-0.9933
-0.5719,0.6428
-0.4215,-0.9948
0.4927,0.8271
0.6705,0.9918
0.2023,0.9371
0.0,-0.9442
-0.5106,0.6794
-0.6682,0.34
0.0,0.9766
-0.2263,0.8761
-0.5106,0.7232
0.0,0.7269
0.3182,0.9853
-0.4596,0.9696
-0.34,-0.6705
-0.4404,-0.6725
-0.2263,-0.5739
0.5423,0.9118
-0.4601,0.4419
-0.6249,0.7096
0.4404,0.991
0.6518,-0.9014
-0.7184,-0.7722
0.0,0.9684
0.0,0.4939
0.5719,0.9741
-0.7844,0.9943
0.6908,0.5804
-0.2263,0.8201
0.0,0.296
-0.7902,0.3793
-0.4404,-0.2023
-0.1027,0.9758
0.0,0.5719
-0.5267,-0.5984
-0.5994,0.9822
-0.5859,-0.7825
0.6369,0.9755
0.2023,0.0
-0.296,0.3612
0.6597,0.9788
-0.5859,0.5699
0.3612,0.8481
0.7579,0.0
0.6597,-0.9517
-0.4596,0.6261
-0.4596,0.9696
-0.34,-0.6705
-0.5574,0.9959
-0.4404,-0.7266
